oss,xdate,SITE_ID,yesterdayName,todayName,RNC,WBTS,WCEL,IPNBId,PtxCellMax,MBLBStateTransEnabled,Remark 
JAV,2019-09-04,20SDA103,U_GEDANGANWETAN5,U_GEDANGANWETAN5_O_XYX,1224,2323,60945,2323,460,1,newXYX
JAV,2019-09-04,20SDA103,U_GEDANGANWETAN6,U_GEDANGANWETAN6_O_XYX,1224,2323,60946,2323,460,1,newXYX
JAV,2019-09-04,20SDA091,U_BJR_KMANTREN1,U_BJR_KMANTREN1_O_XYX,1224,2367,14407,2367,460,1,newXYX
JAV,2019-09-04,20SDA091,U_BJR_KMANTREN2,U_BJR_KMANTREN2_O_XYX,1224,2367,14408,2367,460,1,newXYX
JAV,2019-09-04,20SDA091,U_BJR_KMANTREN3,U_BJR_KMANTREN3_O_XYX,1224,2367,14409,2367,460,1,newXYX
JAV,2019-09-04,20SDA091,U_BJR_KMANTREN4,U_BJR_KMANTREN4_O_XYX,1224,2367,61414,2367,460,1,newXYX
JAV,2019-09-04,20SDA091,U_BJR_KMANTREN5,U_BJR_KMANTREN5_O_XYX,1224,2367,61415,2367,460,1,newXYX
JAV,2019-09-04,20SDA091,U_BJR_KMANTREN6,U_BJR_KMANTREN6_O_XYX,1224,2367,61416,2367,460,1,newXYX
JAV,2019-09-04,20SDA114,U_TAMBAK_SUMUR1,U_TAMBAK_SUMUR1_O_XYX,1224,2425,14917,2425,460,1,newXYX
JAV,2019-09-04,20SDA114,U_TAMBAK_SUMUR2,U_TAMBAK_SUMUR2_O_XYX,1224,2425,14918,2425,460,1,newXYX
JAV,2019-09-04,20SDA114,U_TAMBAK_SUMUR3,U_TAMBAK_SUMUR3_O_XYX,1224,2425,14919,2425,460,1,newXYX
JAV,2019-09-04,20SDA114,U_TAMBAK_SUMUR4,U_TAMBAK_SUMUR4_O_XYX,1224,2425,61134,2425,460,1,newXYX
JAV,2019-09-04,20SDA114,U_TAMBAK_SUMUR5,U_TAMBAK_SUMUR5_O_XYX,1224,2425,61135,2425,460,1,newXYX
JAV,2019-09-04,20SDA114,U_TAMBAK_SUMUR6,U_TAMBAK_SUMUR6_O_XYX,1224,2425,61136,2425,460,1,newXYX
JAV,2019-09-04,20SDA116,U_TMBK_SWH1,U_TMBK_SWH1_O_XYX,1224,2515,14937,2515,460,1,newXYX
JAV,2019-09-04,20SDA116,U_TMBK_SWH2,U_TMBK_SWH2_O_XYX,1224,2515,14938,2515,460,1,newXYX
JAV,2019-09-04,20SDA116,U_TMBK_SWH3,U_TMBK_SWH3_O_XYX,1224,2515,14939,2515,460,1,newXYX
JAV,2019-09-04,20SDA116,U_TMBK_SWH4,U_TMBK_SWH4_O_XYX,1224,2515,61044,2515,460,1,newXYX
JAV,2019-09-04,20SDA116,U_TMBK_SWH5,U_TMBK_SWH5_O_XYX,1224,2515,61045,2515,460,1,newXYX
JAV,2019-09-04,20SDA116,U_TMBK_SWH6,U_TMBK_SWH6_O_XYX,1224,2515,61046,2515,460,1,newXYX
JAV,2019-09-04,20SDA053,U_BYPASS_JUANDA1,U_BYPASS_JUANDA1_O_XYX,1224,2658,13757,2658,460,1,newXYX
JAV,2019-09-04,20SDA053,U_BYPASS_JUANDA2,U_BYPASS_JUANDA2_O_XYX,1224,2658,13758,2658,460,1,newXYX
JAV,2019-09-04,20SDA053,U_BYPASS_JUANDA3,U_BYPASS_JUANDA3_O_XYX,1224,2658,13759,2658,460,1,newXYX
JAV,2019-09-04,20SDA053,U_BYPASS_JUANDA4,U_BYPASS_JUANDA4_O_XYX,1224,2658,61344,2658,460,1,newXYX
JAV,2019-09-04,20SDA053,U_BYPASS_JUANDA5,U_BYPASS_JUANDA5_O_XYX,1224,2658,61345,2658,460,1,newXYX
JAV,2019-09-04,20SDA053,U_BYPASS_JUANDA6,U_BYPASS_JUANDA6_O_XYX,1224,2658,61346,2658,460,1,newXYX
JAV,2019-09-04,20SDA108,U_PABEAN1,U_PABEAN1_O_XYX,1224,5448,14857,5448,460,1,newXYX
JAV,2019-09-04,20SDA108,U_PABEAN2,U_PABEAN2_O_XYX,1224,5448,14858,5448,460,1,newXYX
JAV,2019-09-04,20SDA108,U_PABEAN3,U_PABEAN3_O_XYX,1224,5448,14859,5448,460,1,newXYX
JAV,2019-09-04,20SDA108,U_PABEAN4,U_PABEAN4_O_XYX,1224,5448,61294,5448,460,1,newXYX
JAV,2019-09-04,20SDA108,U_PABEAN5,U_PABEAN5_O_XYX,1224,5448,61295,5448,460,1,newXYX
JAV,2019-09-04,20SDA108,U_PABEAN6,U_PABEAN6_O_XYX,1224,5448,61296,5448,460,1,newXYX
JAV,2019-09-04,20SDA110,U_SEDATI_AGUNG1,U_SEDATI_AGUNG1_O_XYX,1224,5451,14877,5451,460,1,newXYX
JAV,2019-09-04,20SDA110,U_SEDATI_AGUNG2,U_SEDATI_AGUNG2_O_XYX,1224,5451,14878,5451,460,1,newXYX
JAV,2019-09-04,20SDA110,U_SEDATI_AGUNG3,U_SEDATI_AGUNG3_O_XYX,1224,5451,14879,5451,460,1,newXYX
JAV,2019-09-04,20SDA110,U_SEDATI_AGUNG4,U_SEDATI_AGUNG4_O_XYX,1224,5451,61064,5451,460,1,newXYX
JAV,2019-09-04,20SDA110,U_SEDATI_AGUNG5,U_SEDATI_AGUNG5_O_XYX,1224,5451,61065,5451,460,1,newXYX
JAV,2019-09-04,20SDA110,U_SEDATI_AGUNG6,U_SEDATI_AGUNG6_O_XYX,1224,5451,61066,5451,460,1,newXYX
JAV,2019-09-04,20SBY226,U_JEMURSARI1,U_JEMURSARI1_O_XYX,1224,5826,14077,5826,460,1,newXYX
JAV,2019-09-04,20SBY226,U_JEMURSARI2,U_JEMURSARI2_O_XYX,1224,5826,14078,5826,460,1,newXYX
JAV,2019-09-04,20SBY226,U_JEMURSARI3,U_JEMURSARI3_O_XYX,1224,5826,14079,5826,460,1,newXYX
JAV,2019-09-04,20SBY226,U_JEMURSARI4,U_JEMURSARI4_O_XYX,1224,5826,60814,5826,460,1,newXYX
JAV,2019-09-04,20SBY226,U_JEMURSARI5,U_JEMURSARI5_O_XYX,1224,5826,60815,5826,460,1,newXYX
JAV,2019-09-04,20SBY226,U_JEMURSARI6,U_JEMURSARI6_O_XYX,1224,5826,60816,5826,460,1,newXYX
JAV,2019-09-04,20SDA006,U_ALOHA1,U_ALOHA1_O_XYX,1224,6026,10077,6026,460,1,newXYX
JAV,2019-09-04,20SDA006,U_ALOHA2,U_ALOHA2_O_XYX,1224,6026,10078,6026,460,1,newXYX
JAV,2019-09-04,20SDA006,U_ALOHA3,U_ALOHA3_O_XYX,1224,6026,10079,6026,460,1,newXYX
JAV,2019-09-04,20SDA006,U_ALOHA4,U_ALOHA4_O_XYX,1224,6026,12784,6026,460,1,newXYX
JAV,2019-09-04,20SDA006,U_ALOHA5,U_ALOHA5_O_XYX,1224,6026,12785,6026,460,1,newXYX
JAV,2019-09-04,20SDA006,U_ALOHA6,U_ALOHA6_O_XYX,1224,6026,12786,6026,460,1,newXYX
JAV,2019-09-04,20SDA015,U_DELTASARI1,U_DELTASARI1_O_XYX,1224,6070,11287,6070,460,1,newXYX
JAV,2019-09-04,20SDA015,U_DELTASARI2,U_DELTASARI2_O_XYX,1224,6070,11288,6070,460,1,newXYX
JAV,2019-09-04,20SDA015,U_DELTASARI3,U_DELTASARI3_O_XYX,1224,6070,11289,6070,460,1,newXYX
JAV,2019-09-04,20SDA015,U_DELTASARI4,U_DELTASARI4_O_XYX,1224,6070,60724,6070,460,1,newXYX
JAV,2019-09-04,20SDA015,U_DELTASARI5,U_DELTASARI5_O_XYX,1224,6070,60725,6070,460,1,newXYX
JAV,2019-09-04,20SDA015,U_DELTASARI6,U_DELTASARI6_O_XYX,1224,6070,60726,6070,460,1,newXYX
JAV,2019-09-04,20SBY093,U_RUNGKUTINDUS1,U_RUNGKUTINDUS1_O_XYX,1224,6224,11117,6224,460,1,newXYX
JAV,2019-09-04,20SBY093,U_RUNGKUTINDUS2,U_RUNGKUTINDUS2_O_XYX,1224,6224,11118,6224,460,1,newXYX
JAV,2019-09-04,20SBY093,U_RUNGKUTINDUS3,U_RUNGKUTINDUS3_O_XYX,1224,6224,11119,6224,460,1,newXYX
JAV,2019-09-04,20SBY093,U_RUNGKUTINDUS4,U_RUNGKUTINDUS4_O_XYX,1224,6224,60784,6224,460,1,newXYX
JAV,2019-09-04,20SBY093,U_RUNGKUTINDUS5,U_RUNGKUTINDUS5_O_XYX,1224,6224,60785,6224,460,1,newXYX
JAV,2019-09-04,20SBY093,U_RUNGKUTINDUS6,U_RUNGKUTINDUS6_O_XYX,1224,6224,60786,6224,460,1,newXYX
JAV,2019-09-04,20SDA032,U_SEGORO_TAMBAK1,U_SEGORO_TAMBAK1_O_XYX,1224,6431,12917,6431,460,1,newXYX
JAV,2019-09-04,20SDA032,U_SEGORO_TAMBAK2,U_SEGORO_TAMBAK2_O_XYX,1224,6431,12918,6431,460,1,newXYX
JAV,2019-09-04,20SDA032,U_SEGORO_TAMBAK3,U_SEGORO_TAMBAK3_O_XYX,1224,6431,12919,6431,460,1,newXYX
JAV,2019-09-04,20SDA032,U_SEGORO_TAMBAK4,U_SEGORO_TAMBAK4_O_XYX,1224,6431,60804,6431,460,1,newXYX
JAV,2019-09-04,20SDA032,U_SEGORO_TAMBAK5,U_SEGORO_TAMBAK5_O_XYX,1224,6431,60805,6431,460,1,newXYX
JAV,2019-09-04,20SDA032,U_SEGORO_TAMBAK6,U_SEGORO_TAMBAK6_O_XYX,1224,6431,60806,6431,460,1,newXYX
JAV,2019-09-04,15SMN104,U_CEPITBARU_TB1,U_CEPITBARU_TB1_O_XYX,1306,55,551,55,460,1,newXYX
JAV,2019-09-04,15SMN104,U_CEPITBARU_TB2,U_CEPITBARU_TB2_O_XYX,1306,55,552,55,460,1,newXYX
JAV,2019-09-04,15SMN104,U_CEPITBARU_TB3,U_CEPITBARU_TB3_O_XYX,1306,55,553,55,460,1,newXYX
JAV,2019-09-04,15SMN104,U_CEPITBARU_TB4,U_CEPITBARU_TB4_O_XYX,1306,55,554,55,460,1,newXYX
JAV,2019-09-04,15SMN104,U_CEPITBARU_TB5,U_CEPITBARU_TB5_O_XYX,1306,55,555,55,460,1,newXYX
JAV,2019-09-04,15SMN104,U_CEPITBARU_TB6,U_CEPITBARU_TB6_O_XYX,1306,55,556,55,460,1,newXYX
JAV,2019-09-04,15YOG078,U_DUSUNBAWUK1,U_DUSUNBAWUK1_O_XYX,1306,1650,16237,1650,478,1,newXYX
JAV,2019-09-04,15YOG078,U_DUSUNBAWUK2,U_DUSUNBAWUK2_O_XYX,1306,1650,16238,1650,460,1,newXYX
JAV,2019-09-04,15YOG078,U_DUSUNBAWUK3,U_DUSUNBAWUK3_O_XYX,1306,1650,16239,1650,478,1,newXYX
JAV,2019-09-04,15YOG078,U_DUSUNBAWUK4,U_DUSUNBAWUK4_O_XYX,1306,1650,34504,1650,460,1,newXYX
JAV,2019-09-04,15YOG078,U_DUSUNBAWUK5,U_DUSUNBAWUK5_O_XYX,1306,1650,34505,1650,460,1,newXYX
JAV,2019-09-04,15YOG078,U_DUSUNBAWUK6,U_DUSUNBAWUK6_O_XYX,1306,1650,34506,1650,460,1,newXYX
JAV,2019-09-04,15YOG064,U_SAWITSARISTP1,U_SAWITSARISTP1_O_XYX,1306,1901,16947,1901,478,1,newXYX
JAV,2019-09-04,15YOG064,U_SAWITSARISTP2,U_SAWITSARISTP2_O_XYX,1306,1901,16948,1901,478,1,newXYX
JAV,2019-09-04,15YOG064,U_SAWITSARISTP3,U_SAWITSARISTP3_O_XYX,1306,1901,16949,1901,478,1,newXYX
JAV,2019-09-04,15YOG064,U_SAWITSARISTP4,U_SAWITSARISTP4_O_XYX,1306,1901,34564,1901,460,1,newXYX
JAV,2019-09-04,15YOG064,U_SAWITSARISTP5,U_SAWITSARISTP5_O_XYX,1306,1901,34565,1901,460,1,newXYX
JAV,2019-09-04,15YOG064,U_SAWITSARISTP6,U_SAWITSARISTP6_O_XYX,1306,1901,34566,1901,460,1,newXYX
JAV,2019-09-04,15YOG070,U_GMBRDERESANPMT1,U_GMBRDERESANPMT1_O_XYX,1306,1913,17577,1913,478,1,newXYX
JAV,2019-09-04,15YOG070,U_GMBRDERESANPMT2,U_GMBRDERESANPMT2_O_XYX,1306,1913,17578,1913,478,1,newXYX
JAV,2019-09-04,15YOG070,U_GMBRDERESANPMT3,U_GMBRDERESANPMT3_O_XYX,1306,1913,17579,1913,478,1,newXYX
JAV,2019-09-04,15YOG070,U_GMBRDERESANPMT4,U_GMBRDERESANPMT4_O_XYX,1306,1913,18464,1913,460,1,newXYX
JAV,2019-09-04,15YOG070,U_GMBRDERESANPMT5,U_GMBRDERESANPMT5_O_XYX,1306,1913,18465,1913,460,1,newXYX
JAV,2019-09-04,15YOG070,U_GMBRDERESANPMT6,U_GMBRDERESANPMT6_O_XYX,1306,1913,18466,1913,460,1,newXYX
JAV,2019-09-04,14MKD030,U_BALEMLYMUNTL1,U_BALEMLYMUNTL1_O_XYX,1306,1916,17757,1916,478,1,newXYX
JAV,2019-09-04,14MKD030,U_BALEMLYMUNTL2,U_BALEMLYMUNTL2_O_XYX,1306,1916,17758,1916,478,1,newXYX
JAV,2019-09-04,14MKD030,U_BALEMLYMUNTL3,U_BALEMLYMUNTL3_O_XYX,1306,1916,17759,1916,478,1,newXYX
JAV,2019-09-04,15SMN074,U_BALEMLYMUNTL4,U_BALEMLYMUNTL4_O_XYX,1306,1916,31714,1916,460,1,newXYX
JAV,2019-09-04,15SMN074,U_BALEMLYMUNTL5,U_BALEMLYMUNTL5_O_XYX,1306,1916,31715,1916,460,1,newXYX
JAV,2019-09-04,15SMN074,U_BALEMLYMUNTL6,U_BALEMLYMUNTL6_O_XYX,1306,1916,31716,1916,460,1,newXYX
JAV,2019-09-04,14MKD071,U_SYAILENDRA_MT1,U_SYAILENDRA_MT1_O_XYX,1306,2665,17707,2665,460,1,newXYX
JAV,2019-09-04,14MKD071,U_SYAILENDRA_MT2,U_SYAILENDRA_MT2_O_XYX,1306,2665,17708,2665,460,1,newXYX
JAV,2019-09-04,14MKD071,U_SYAILENDRA_MT3,U_SYAILENDRA_MT3_O_XYX,1306,2665,17709,2665,460,1,newXYX
JAV,2019-09-04,14MKD071,U_SYAILENDRA_MT4,U_SYAILENDRA_MT4_O_XYX,1306,2665,31694,2665,460,1,newXYX
JAV,2019-09-04,14MKD071,U_SYAILENDRA_MT5,U_SYAILENDRA_MT5_O_XYX,1306,2665,31695,2665,460,1,newXYX
JAV,2019-09-04,14MKD071,U_SYAILENDRA_MT6,U_SYAILENDRA_MT6_O_XYX,1306,2665,31696,2665,460,1,newXYX
JAV,2019-09-04,15SMN025,U_PALAGANUTR4,U_PALAGANUTR4_O_XYX,1306,2776,11674,2776,460,1,newXYX
JAV,2019-09-04,15SMN025,U_PALAGANUTR5,U_PALAGANUTR5_O_XYX,1306,2776,11675,2776,460,1,newXYX
JAV,2019-09-04,15SMN025,U_PALAGANUTR6,U_PALAGANUTR6_O_XYX,1306,2776,11676,2776,460,1,newXYX
JAV,2019-09-04,15SMN025,U_PALAGANUTR1,U_PALAGANUTR1_O_XYX,1306,2776,21167,2776,460,1,newXYX
JAV,2019-09-04,15SMN025,U_PALAGANUTR2,U_PALAGANUTR2_O_XYX,1306,2776,21168,2776,478,1,newXYX
JAV,2019-09-04,15SMN025,U_PALAGANUTR3,U_PALAGANUTR3_O_XYX,1306,2776,21169,2776,478,1,newXYX
JAV,2019-09-04,15WAT010,U_KALIBAWANGSM1,U_KALIBAWANGSM1_O_XYX,1306,2954,23097,2954,478,1,newXYX
JAV,2019-09-04,15WAT010,U_KALIBAWANGSM2,U_KALIBAWANGSM2_O_XYX,1306,2954,23098,2954,478,1,newXYX
JAV,2019-09-04,15WAT010,U_KALIBAWANGSM3,U_KALIBAWANGSM3_O_XYX,1306,2954,23099,2954,478,1,newXYX
JAV,2019-09-04,15WAT010,U_KALIBAWANGSM4,U_KALIBAWANGSM4_O_XYX,1306,2954,26364,2954,460,1,newXYX
JAV,2019-09-04,15WAT010,U_KALIBAWANGSM5,U_KALIBAWANGSM5_O_XYX,1306,2954,26365,2954,460,1,newXYX
JAV,2019-09-04,15WAT010,U_KALIBAWANGSM6,U_KALIBAWANGSM6_O_XYX,1306,2954,26366,2954,460,1,newXYX
JAV,2019-09-04,15SMN045,U_MARGOMULYOSM1,U_MARGOMULYOSM1_O_XYX,1306,3005,17547,3005,460,1,newXYX
JAV,2019-09-04,15SMN045,U_MARGOMULYOSM2,U_MARGOMULYOSM2_O_XYX,1306,3005,17548,3005,460,1,newXYX
JAV,2019-09-04,15SMN045,U_MARGOMULYOSM3,U_MARGOMULYOSM3_O_XYX,1306,3005,17549,3005,460,1,newXYX
JAV,2019-09-04,15SMN045,U_MARGOMULYOSM4,U_MARGOMULYOSM4_O_XYX,1306,3005,25064,3005,460,1,newXYX
JAV,2019-09-04,15SMN045,U_MARGOMULYOSM5,U_MARGOMULYOSM5_O_XYX,1306,3005,25065,3005,460,1,newXYX
JAV,2019-09-04,15SMN045,U_MARGOMULYOSM6,U_MARGOMULYOSM6_O_XYX,1306,3005,25066,3005,460,1,newXYX
JAV,2019-09-04,15SMN061,U_PRINGGOLAYAN4,U_PRINGGOLAYAN4_O_XYX,1306,3086,17004,3086,460,1,newXYX
JAV,2019-09-04,15SMN061,U_PRINGGOLAYAN5,U_PRINGGOLAYAN5_O_XYX,1306,3086,17005,3086,460,1,newXYX
JAV,2019-09-04,15SMN061,U_PRINGGOLAYAN6,U_PRINGGOLAYAN6_O_XYX,1306,3086,17006,3086,460,1,newXYX
JAV,2019-09-04,15SMN061,U_PRINGGOLAYAN1,U_PRINGGOLAYAN1_O_XYX,1306,3086,20657,3086,478,1,newXYX
JAV,2019-09-04,15SMN061,U_PRINGGOLAYAN2,U_PRINGGOLAYAN2_O_XYX,1306,3086,20658,3086,460,1,newXYX
JAV,2019-09-04,15SMN061,U_PRINGGOLAYAN3,U_PRINGGOLAYAN3_O_XYX,1306,3086,20659,3086,478,1,newXYX
JAV,2019-09-04,15YOG089,U_POGUNGKIDUL_PL1,U_POGUNGKIDUL_PL1_O_XYX,1306,3354,20347,3354,460,1,newXYX
JAV,2019-09-04,15YOG089,U_POGUNGKIDUL_PL2,U_POGUNGKIDUL_PL2_O_XYX,1306,3354,20348,3354,460,1,newXYX
JAV,2019-09-04,15YOG089,U_POGUNGKIDUL_PL3,U_POGUNGKIDUL_PL3_O_XYX,1306,3354,20349,3354,460,1,newXYX
JAV,2019-09-04,15YOG089,U_POGUNGKIDUL_PL4,U_POGUNGKIDUL_PL4_O_XYX,1306,3354,25024,3354,460,1,newXYX
JAV,2019-09-04,15YOG089,U_POGUNGKIDUL_PL5,U_POGUNGKIDUL_PL5_O_XYX,1306,3354,25025,3354,460,1,newXYX
JAV,2019-09-04,15YOG089,U_POGUNGKIDUL_PL6,U_POGUNGKIDUL_PL6_O_XYX,1306,3354,25026,3354,460,1,newXYX
JAV,2019-09-04,15SMN054,U_MURANGAN1,U_MURANGAN1_O_XYX,1306,3358,20387,3358,460,1,newXYX
JAV,2019-09-04,15SMN054,U_MURANGAN2,U_MURANGAN2_O_XYX,1306,3358,20388,3358,460,1,newXYX
JAV,2019-09-04,15SMN054,U_MURANGAN3,U_MURANGAN3_O_XYX,1306,3358,20389,3358,460,1,newXYX
JAV,2019-09-04,15SMN054,U_MURANGAN4,U_MURANGAN4_O_XYX,1306,3358,36064,3358,460,1,newXYX
JAV,2019-09-04,15SMN054,U_MURANGAN5,U_MURANGAN5_O_XYX,1306,3358,36065,3358,460,1,newXYX
JAV,2019-09-04,15SMN054,U_MURANGAN6,U_MURANGAN6_O_XYX,1306,3358,36066,3358,460,1,newXYX
JAV,2019-09-04,15SMN058,U_DUKUHJATEN1,U_DUKUHJATEN1_O_XYX,1306,3359,20427,3359,460,1,newXYX
JAV,2019-09-04,15SMN058,U_DUKUHJATEN2,U_DUKUHJATEN2_O_XYX,1306,3359,20428,3359,460,1,newXYX
JAV,2019-09-04,15SMN058,U_DUKUHJATEN3,U_DUKUHJATEN3_O_XYX,1306,3359,20429,3359,460,1,newXYX
JAV,2019-09-04,15SMN058,U_DUKUHJATEN4,U_DUKUHJATEN4_O_XYX,1306,3359,36084,3359,460,1,newXYX
JAV,2019-09-04,15SMN058,U_DUKUHJATEN5,U_DUKUHJATEN5_O_XYX,1306,3359,36085,3359,460,1,newXYX
JAV,2019-09-04,15SMN058,U_DUKUHJATEN6,U_DUKUHJATEN6_O_XYX,1306,3359,36086,3359,460,1,newXYX
JAV,2019-09-04,15SMN062,U_NANDAN_PL1,U_NANDAN_PL1_O_XYX,1306,4146,21947,4146,478,1,newXYX
JAV,2019-09-04,15SMN062,U_NANDAN_PL2,U_NANDAN_PL2_O_XYX,1306,4146,21948,4146,478,1,newXYX
JAV,2019-09-04,15SMN062,U_NANDAN_PL3,U_NANDAN_PL3_O_XYX,1306,4146,21949,4146,478,1,newXYX
KLM,2019-09-04,17MTP067,U_CAHAYA_INSAN_IF1_O_XXX,U_CAHAYA_INSAN_IF1_O_XYX,1108,4036,5617,4036,460,1,newXYX
KLM,2019-09-04,17MTP067,U_CAHAYA_INSAN_IF2_O_XXX,U_CAHAYA_INSAN_IF2_O_XYX,1108,4036,5618,4036,460,1,newXYX
KLM,2019-09-04,17MTP067,U_CAHAYA_INSAN_IF3_O_XXX,U_CAHAYA_INSAN_IF3_O_XYX,1108,4036,5619,4036,460,1,newXYX
KLM,2019-09-04,17MTP073,U_TAMBAK_SIRANG_BARU_PL1_O_XXX,U_TAMBAK_SIRANG_BARU_PL1_O_XYX,1108,4072,5977,4072,460,1,newXYX
KLM,2019-09-04,17MTP073,U_TAMBAK_SIRANG_BARU_PL2_O_XXX,U_TAMBAK_SIRANG_BARU_PL2_O_XYX,1108,4072,5978,4072,460,1,newXYX
KLM,2019-09-04,17MTP073,U_TAMBAK_SIRANG_BARU_PL3_O_XXX,U_TAMBAK_SIRANG_BARU_PL3_O_XYX,1108,4072,5979,4072,460,1,newXYX
KLM,2019-09-04,17BRI023,U_DS_MANDINGIN_PL1_O_XXX,U_DS_MANDINGIN_PL1_O_XYX,1113,4010,917,4010,460,1,newXYX
KLM,2019-09-04,17BRI023,U_DS_MANDINGIN_PL2_O_XXX,U_DS_MANDINGIN_PL2_O_XYX,1113,4010,918,4010,460,1,newXYX
KLM,2019-09-04,17BRI023,U_DS_MANDINGIN_PL3_O_XXX,U_DS_MANDINGIN_PL3_O_XYX,1113,4010,919,4010,460,1,newXYX
KLM,2019-09-04,17KBA013,U_SEMAYAP_KOTABARU_KN1_XXX,U_SEMAYAP_KOTABARU_KN1_O_XYX,1113,4052,5777,4052,460,0,newXYX
KLM,2019-09-04,17KBA013,U_SEMAYAP_KOTABARU_KN2_XXX,U_SEMAYAP_KOTABARU_KN2_O_XYX,1113,4052,5778,4052,460,0,newXYX
KLM,2019-09-04,17KBA013,U_SEMAYAP_KOTABARU_KN3_XXX,U_SEMAYAP_KOTABARU_KN3_O_XYX,1113,4052,5779,4052,460,0,newXYX
KLM,2019-09-04,17TJL020,U_PADANG_PANJANG_TBL_PL1_O_XXX,U_PADANG_PANJANG_TBL_PL1_O_XYX,1113,4100,37027,4100,460,1,newXYX
KLM,2019-09-04,17TJL020,U_PADANG_PANJANG_TBL_PL2_O_XXX,U_PADANG_PANJANG_TBL_PL2_O_XYX,1113,4100,37028,4100,460,1,newXYX
KLM,2019-09-04,17TJL020,U_PADANG_PANJANG_TBL_PL3_O_XXX,U_PADANG_PANJANG_TBL_PL3_O_XYX,1113,4100,37029,4100,460,1,newXYX
KLM,2019-09-04,17BRI025,U_BARABAI_SLT_PL1_O_XXX,U_BARABAI_SLT_PL1_O_XYX,1113,4102,37047,4102,460,1,newXYX
KLM,2019-09-04,17BRI025,U_BARABAI_SLT_PL2_O_XXX,U_BARABAI_SLT_PL2_O_XYX,1113,4102,37048,4102,460,1,newXYX
KLM,2019-09-04,17BRI025,U_BARABAI_SLT_PL3_O_XXX,U_BARABAI_SLT_PL3_O_XYX,1113,4102,37049,4102,460,1,newXYX
KLM,2019-09-04,17MTP074,U_RANTAU_NANGKA_ST1_O_XXX,U_RANTAU_NANGKA_ST1_O_XYX,1122,4088,36907,4088,460,1,newXYX
KLM,2019-09-04,17MTP074,U_RANTAU_NANGKA_ST2_O_XXX,U_RANTAU_NANGKA_ST2_O_XYX,1122,4088,36908,4088,460,1,newXYX
KLM,2019-09-04,17MTP074,U_RANTAU_NANGKA_ST3_O_XXX,U_RANTAU_NANGKA_ST3_O_XYX,1122,4088,36909,4088,460,1,newXYX
KLM,2019-09-04,17BJM068,3G_HOTEL_GOLDEN_TULIP_BJM1_O_XXX,3G_HOTEL_GOLDEN_TULIP_BJM1_O_XYX,1123,3742,37427,3742,460,1,newXYX
KLM,2019-09-04,17BJM068,3G_HOTEL_GOLDEN_TULIP_BJM4_O_XXX,3G_HOTEL_GOLDEN_TULIP_BJM4_O_XYX,1123,3742,37428,3742,460,1,newXYX
KLM,2019-09-04,17MRB013,U_BERANGAS_BARAT_KIN1_O_XXX,U_BERANGAS_BARAT_KIN1_O_XYX,1123,4068,5937,4068,460,1,newXYX
KLM,2019-09-04,17MRB013,U_BERANGAS_BARAT_KIN2_O_XXX,U_BERANGAS_BARAT_KIN2_O_XYX,1123,4068,5938,4068,460,1,newXYX
KLM,2019-09-04,17MRB013,U_BERANGAS_BARAT_KIN3_O_XXX,U_BERANGAS_BARAT_KIN3_O_XYX,1123,4068,5939,4068,460,1,newXYX
KLM,2019-09-04,17BJM131,U_TAMAN_SIRING_PL1_O_XXX,U_TAMAN_SIRING_PL1_O_XYX,1123,4069,5947,4069,460,1,newXYX
KLM,2019-09-04,17BJM131,U_TAMAN_SIRING_PL2_O_XXX,U_TAMAN_SIRING_PL2_O_XYX,1123,4069,5948,4069,460,1,newXYX
KLM,2019-09-04,17BJM131,U_TAMAN_SIRING_PL3_O_XXX,U_TAMAN_SIRING_PL3_O_XYX,1123,4069,5949,4069,460,1,newXYX
KLM,2019-09-04,17BJM240,_3G_IOS_BANJARMASIN7_O_XXX,_3G_IOS_BANJARMASIN7_XYX,1123,4988,49887,4988,240,1,newXYX
KLM,2019-09-04,17BJM240,_3G_IOS_BANJARMASIN8_O_XXX,_3G_IOS_BANJARMASIN8_XYX,1123,4988,49888,4988,240,1,newXYX
KLM,2019-09-04,18SMA014,U_KECAMATAN_KUALA_JELAI1,U_KECAMATAN_KUALA_JELAI1_O_XYX,1124,5715,39237,5715,460,1,newXYX
KLM,2019-09-04,18SMA014,U_KECAMATAN_KUALA_JELAI2,U_KECAMATAN_KUALA_JELAI2_O_XYX,1124,5715,39238,5715,460,1,newXYX
KLM,2019-09-04,18SMA014,U_KECAMATAN_KUALA_JELAI3,U_KECAMATAN_KUALA_JELAI3_O_XYX,1124,5715,39239,5715,460,1,newXYX
KLM,2019-09-04,18PBU040,U_CAMP_PBNA1,U_CAMP_PBNA1_O_XYX,1124,5786,1497,5786,460,1,newXYX
KLM,2019-09-04,18PBU040,U_CAMP_PBNA2,U_CAMP_PBNA2_O_XYX,1124,5786,1498,5786,460,1,newXYX
KLM,2019-09-04,18PBU040,U_CAMP_PBNA3,U_CAMP_PBNA3_O_XYX,1124,5786,1499,5786,460,1,newXYX
SMT,2019-09-04,05MDN251,_3G_BINJAI_SUPERMALL5_O_XXX,_3G_BINJAI_SUPERMALL5_O_XYX,193,57,570,57,430,1,newXYX
SMT,2019-09-04,05MDN251,_3G_BINJAI_SUPERMALL1_O_XXX,_3G_BINJAI_SUPERMALL1_O_XYX,193,57,577,57,430,1,newXYX
